EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.668286,-0.351094,1.57494,-0.668318,-0.351777,1.57783,-0.00435603,0.017469,0.0144001,1.12949,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668284,-0.351237,1.57553,-0.668274,-0.351807,1.57787,-0.00437817,0.0173053,0.0150163,1.13079,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668279,-0.351351,1.576,-0.668259,-0.351808,1.57788,-0.00437325,0.017191,0.0154877,1.12369,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668275,-0.351452,1.57639,-0.668261,-0.351859,1.57796,-0.00440166,0.0170523,0.015941,1.10242,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668269,-0.351539,1.57671,-0.668243,-0.351886,1.57797,-0.00439528,0.0169656,0.0162568,1.12369,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668047,-0.351976,1.57736,-0.667158,-0.353723,1.58,-0.00418257,0.0164988,0.0169445,1.25264,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667857,-0.352338,1.57793,-0.667097,-0.353785,1.58017,-0.00399253,0.0161369,0.0175062,1.25267,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667695,-0.352642,1.5784,-0.66705,-0.353861,1.58029,-0.00383112,0.0158322,0.0179782,1.23237,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667561,-0.352906,1.57879,-0.667025,-0.353961,1.58036,-0.00371499,0.0155695,0.0183705,1.23946,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66745,-0.353132,1.57912,-0.667004,-0.354034,1.58045,-0.0036035,0.015344,0.0187019,1.23946,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667391,-0.353226,1.5781,-0.667154,-0.353601,1.57401,-0.00356485,0.0152241,0.0177098,0.968535,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667345,-0.353289,1.57728,-0.667164,-0.353542,1.57398,-0.00351943,0.0151607,0.0168867,0.950607,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667313,-0.353332,1.57661,-0.667187,-0.353504,1.57394,-0.00348944,0.0151196,0.0161989,0.943515,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667289,-0.35336,1.57606,-0.66719,-0.35347,1.57389,-0.0034647,0.015092,0.0156547,0.950607,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667274,-0.353376,1.57562,-0.667214,-0.353444,1.57386,-0.00344974,0.0150752,0.0152147,0.936423,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666713,-0.352577,1.57465,-0.66447,-0.349379,1.57075,-0.00286989,0.0158868,0.0142304,3.33698,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666277,-0.351906,1.57383,-0.664534,-0.349221,1.57053,-0.00243416,0.0165581,0.0134061,3.33698,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665944,-0.351351,1.57312,-0.66461,-0.349131,1.57029,-0.00210061,0.017113,0.0126987,3.34227,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665688,-0.350893,1.5725,-0.664663,-0.349062,1.57002,-0.00182306,0.0176019,0.0120597,3.33458,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665496,-0.350504,1.57198,-0.664731,-0.348949,1.56988,-0.0016317,0.0179906,0.011536,3.32728,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665354,-0.350177,1.57154,-0.664785,-0.34887,1.56982,-0.00149381,0.0183044,0.0111243,3.31269,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665635,-0.350831,1.57068,-0.666761,-0.353446,1.56723,-0.00177511,0.0176507,0.0102612,1.1008,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.665859,-0.351366,1.56997,-0.666754,-0.353507,1.56714,-0.00199885,0.0171155,0.00955234,1.11899,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666037,-0.351795,1.56941,-0.666751,-0.35351,1.56715,-0.002236,0.0164039,0.00544754,1.11899,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66618,-0.352128,1.56898,-0.666748,-0.353461,1.56727,-0.00237813,0.0160708,0.0050199,1.1008,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666293,-0.352408,1.56861,-0.666745,-0.353527,1.56714,-0.00248622,0.0157869,0.00432293,1.112,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666382,-0.352633,1.56832,-0.66674,-0.353533,1.56716,-0.00257575,0.0155619,0.00403173,1.112,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666557,-0.353082,1.56897,-0.667259,-0.354879,1.57158,-0.00275115,0.0151126,0.00468348,1.38288,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.66669,-0.353465,1.56953,-0.667219,-0.354998,1.57174,-0.00288829,0.0146618,0.00409696,1.38992,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666787,-0.353794,1.56999,-0.667177,-0.355106,1.57185,-0.00298583,0.0143336,0.00456138,1.39558,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
